Fine Temperature (C) - Plot 0	Photodiode Voltage (V) - Plot 0
49.34	3.349
49.34	3.35
49.34	3.35
49.34	3.349
49.34	3.35
49.34	3.349
49.34	3.35
49.34	3.35
49.34	3.35
49.33	3.35
49.34	3.35
49.34	3.35
49.33	3.35
49.33	3.35
49.33	3.35
49.33	3.35
49.33	3.35
49.33	3.35
49.32	3.35
49.32	3.349
49.32	3.349
49.32	3.349
49.32	3.349
49.32	3.35
49.32	3.352
49.32	3.352
49.32	3.353
49.32	3.352
49.32	3.352
49.32	3.352
49.31	3.352
49.31	3.352
49.31	3.35
49.32	3.35
49.31	3.35
49.32	3.35
49.31	3.352
49.31	3.35
49.31	3.35
49.31	3.352
49.31	3.352
49.31	3.352
49.31	3.35
49.31	3.352
49.31	3.352
49.31	3.353
49.3	3.352
49.3	3.352
49.31	3.352
49.3	3.352
49.3	3.352
49.3	3.352
49.3	3.352
49.3	3.35
49.3	3.352
49.3	3.352
49.29	3.352
49.3	3.352
49.29	3.352
49.29	3.352
49.29	3.352
49.29	3.352
49.29	3.352
49.28	3.352
49.29	3.352
49.29	3.352
49.29	3.352
49.29	3.352
49.28	3.352
49.28	3.352
49.28	3.352
49.28	3.352
49.28	3.352
49.28	3.35
49.28	3.352
49.28	3.352
49.27	3.35
49.28	3.35
49.28	3.352
49.28	3.352
49.27	3.352
49.27	3.352
49.27	3.352
49.27	3.353
49.27	3.353
49.27	3.352
49.27	3.352
49.27	3.352
49.27	3.352
49.27	3.352
49.26	3.353
49.26	3.353
49.27	3.352
49.27	3.35
49.27	3.352
49.26	3.352
49.26	3.35
49.26	3.35
49.26	3.35
49.26	3.35
49.26	3.352
49.26	3.352
49.26	3.352
49.26	3.352
49.26	3.353
49.26	3.352
49.26	3.353
49.26	3.353
49.26	3.353
49.25	3.353
49.25	3.353
49.25	3.353
49.25	3.353
49.25	3.353
49.25	3.353
49.25	3.353
49.25	3.353
49.25	3.353
49.25	3.353
49.25	3.353
49.24	3.353
49.24	3.353
49.24	3.353
49.24	3.353
49.24	3.353
49.24	3.353
49.24	3.353
49.24	3.353
49.24	3.353
49.24	3.353
49.24	3.353
49.24	3.353
49.24	3.353
49.24	3.353
49.23	3.353
49.24	3.353
49.24	3.353
49.23	3.352
49.23	3.353
49.23	3.353
49.23	3.353
49.23	3.353
49.23	3.353
49.23	3.353
49.23	3.353
49.23	3.353
49.23	3.354
49.23	3.354
49.23	3.353
49.23	3.353
49.23	3.354
49.22	3.353
49.23	3.353
49.22	3.354
49.22	3.354
49.22	3.354
